expressed	20	Diurnal change of the cold-inducible RNA-binding protein (Cirp) expression in mouse brain.
expressed	20	Differential gene expressions in testes of L2 strain Taiwan country chicken in response to acute heat stress.
expressed	20	Cold-inducible RNA-binding protein (CIRP) regulates target mRNA stabilization in the mouse testis.
expressed	20	Potential contributions of heat shock proteins to temperature-dependent sex determination in the American alligator.
expressed	20	Cloning and characterization of human CIRP (cold-inducible RNA-binding protein) cDNA and chromosomal assignment of the gene.
expressed	20	Acute heat stress induces differential gene expressions in the testes of a broiler-type strain of Taiwan country chickens.
expressed	20	Analysis of gene expression profiles reveals the regulatory network of cold-inducible RNA-binding protein mediating the growth of BHK-21 cells.
expressed	20	Decreased expression of cold-inducible RNA-binding protein (CIRP) in male germ cells at elevated temperature.
expressed	20	Screening and identification of differentially expressed genes from chickens infected with Newcastle disease virus by suppression subtractive hybridization.
expressed	20	Stress response protein cirp links inflammation and tumorigenesis in colitis-associated cancer.
expressed	20	Methylation of Xenopus CIRP2 regulates its arginine- and glycine-rich region-mediated nucleocytoplasmic distribution.
expressed	20	Downregulation of cold-inducible RNA-binding protein activates mitogen-activated protein kinases and impairs spermatogenic function in mouse testes.
expressed	20	Oxygen-regulated expression of the RNA-binding proteins RBM3 and CIRP by a HIF-1-independent mechanism.
expressed	20	Acute phase gene expression in mice exposed to the marine neurotoxin domoic acid.
expressed	20	Cold shock response in mammalian cells.
expressed	20	Effects of ischemia and H2O2 on the cold stress protein CIRP expression in rat neuronal cells.
role	19	Decreased expression of cold-inducible RNA-binding protein (CIRP) in male germ cells at elevated temperature.
role	19	HLA-DR expression, cytokines and bioactive lipids in sepsis.
role	19	Effects of Mild Chronic Intermittent Cold Exposure on Rat Organs.
role	19	Potential contributions of heat shock proteins to temperature-dependent sex determination in the American alligator.
role	19	Cold-inducible RNA-binding protein promotes the development of liver cancer.
role	19	Solea senegalensis genes responding to lipopolysaccharide and copper sulphate challenges: large-scale identification by suppression subtractive hybridization and absolute quantification of transcriptional profiles by real-time RT-PCR.
role	19	Cold-inducible RNA-binding protein, CIRP, inhibits DNA damage-induced apoptosis by regulating p53.
role	19	The protective role of antifreeze protein 3 on the structure and function of mature mouse oocytes in vitrification.
role	19	Cloning and characterization of human CIRP (cold-inducible RNA-binding protein) cDNA and chromosomal assignment of the gene.
role	19	Involvement of Cold Inducible RNA-Binding Protein in Severe Hypoxia-Induced Growth Arrest of Neural Stem Cells In Vitro.
role	19	Diurnal change of the cold-inducible RNA-binding protein (Cirp) expression in mouse brain.
role	19	A new generation of proto-oncogenes: cold-inducible RNA binding proteins.
role	19	Cancer inhibition through circadian reprogramming of tumor transcriptome with meal timing.
role	19	A glycine-rich RNA-binding protein mediating cold-inducible suppression of mammalian cell growth.
role	19	Cold-inducible RNA binding protein (CIRP) expression is modulated by alternative mRNAs.
level	19	Decreased expression of cold-inducible RNA-binding protein (CIRP) in male germ cells at elevated temperature.
level	19	Cirp protects against tumor necrosis factor-alpha-induced apoptosis via activation of extracellular signal-regulated kinase.
level	19	Cold-inducible RNA-binding protein, CIRP, inhibits DNA damage-induced apoptosis by regulating p53.
level	19	Solea senegalensis genes responding to lipopolysaccharide and copper sulphate challenges: large-scale identification by suppression subtractive hybridization and absolute quantification of transcriptional profiles by real-time RT-PCR.
level	19	Diurnal change of the cold-inducible RNA-binding protein (Cirp) expression in mouse brain.
level	19	Cold-inducible RNA-binding protein (Cirp) interacts with Dyrk1b/Mirk and promotes proliferation of immature male germ cells in mice.
level	19	Effects of mild cold shock (25C) followed by warming up at 37C on the cellular stress response.
level	19	NF-B-dependent role for cold-inducible RNA binding protein in regulating interleukin 1.
level	19	Oxygen-regulated expression of the RNA-binding proteins RBM3 and CIRP by a HIF-1-independent mechanism.
level	19	Cancer cell-selective killing polymer/copper combination.
level	19	Cold shock response in mammalian cells.
level	19	Effects of ischemia and H2O2 on the cold stress protein CIRP expression in rat neuronal cells.
level	19	Down-regulation of cold-inducible RNA-binding protein does not improve hypothermic growth of Chinese hamster ovary cells producing erythropoietin.
may	19	HLA-DR expression, cytokines and bioactive lipids in sepsis.
may	19	Cold-inducible RNA-binding protein, CIRP, inhibits DNA damage-induced apoptosis by regulating p53.
may	19	Cloning and characterization of human CIRP (cold-inducible RNA-binding protein) cDNA and chromosomal assignment of the gene.
may	19	Involvement of Cold Inducible RNA-Binding Protein in Severe Hypoxia-Induced Growth Arrest of Neural Stem Cells In Vitro.
may	19	Cold-inducible RNA-binding protein bypasses replicative senescence in primary cells through extracellular signal-regulated kinase 1 and 2 activation.
may	19	Acute heat stress induces differential gene expressions in the testes of a broiler-type strain of Taiwan country chickens.
may	19	Cold stress protein RBM3 responds to temperature change in an ultra-sensitive manner in young neurons.
may	19	Expression of cold-inducible RNA-binding protein in the normal endometrium, endometrial hyperplasia, and endometrial carcinoma.
may	19	Protein overexpression of CIRP and TLR4 in oral squamous cell carcinoma: an immunohistochemical and clinical correlation analysis.
may	19	Effects of mild cold shock (25C) followed by warming up at 37C on the cellular stress response.
may	19	A Novel Candidate Gene for Temperature-Dependent Sex Determination in the Common Snapping Turtle.
may	19	Impact of a mild scrotal heat stress on DNA integrity in murine spermatozoa.
may	19	A glycine-rich RNA-binding protein mediating cold-inducible suppression of mammalian cell growth.
may	19	Cold shock response in mammalian cells.
may	19	Down-regulating cold shock protein genes impairs cancer cell survival and enhances chemosensitivity.
may	19	Adaptation of Chinese hamster ovary cells to low culture temperature: cell growth and recombinant protein production.
h	19	Mild hypothermia facilitates the expression of cold-inducible RNA-binding protein and heat shock protein 70.1 in mouse brain.
h	19	Effect of moderate hypothermia on gene expression by THP-1 cells: a DNA microarray study.
h	19	Cancer inhibition through circadian reprogramming of tumor transcriptome with meal timing.
h	19	Cold-inducible RNA-binding protein is an important mediator of alcohol-induced brain inflammation.
h	19	Cloning and characterization of human CIRP (cold-inducible RNA-binding protein) cDNA and chromosomal assignment of the gene.
h	19	Blocking cold-inducible RNA-binding protein protects liver from ischemia-reperfusion injury.
h	19	Acute heat stress induces differential gene expressions in the testes of a broiler-type strain of Taiwan country chickens.
h	19	Cold stress protein RBM3 responds to temperature change in an ultra-sensitive manner in young neurons.
h	19	Screening and identification of differentially expressed genes from chickens infected with Newcastle disease virus by suppression subtractive hybridization.
h	19	Effects of ischemia and H2O2 on the cold stress protein CIRP expression in rat neuronal cells.
significantly	19	Down-regulation of cold-inducible RNA-binding protein does not improve hypothermic growth of Chinese hamster ovary cells producing erythropoietin.
significantly	19	The protective role of antifreeze protein 3 on the structure and function of mature mouse oocytes in vitrification.
significantly	19	Cold-inducible RNA-binding protein is an important mediator of alcohol-induced brain inflammation.
significantly	19	Effects of moderate and deep hypothermia on RNA-binding proteins RBM3 and CIRP expressions in murine hippocampal brain slices.
significantly	19	Blocking cold-inducible RNA-binding protein protects liver from ischemia-reperfusion injury.
significantly	19	Cold-induced RNA-binding proteins regulate circadian gene expression by controlling alternative polyadenylation.
significantly	19	Acute heat stress induces differential gene expressions in the testes of a broiler-type strain of Taiwan country chickens.
significantly	19	Analysis of gene expression profiles reveals the regulatory network of cold-inducible RNA-binding protein mediating the growth of BHK-21 cells.
significantly	19	Stress response protein cirp links inflammation and tumorigenesis in colitis-associated cancer.
significantly	19	Moderate low temperature preserves the stemness of neural stem cells and suppresses apoptosis of the cells via activation of the cold-inducible RNA binding protein.
significantly	19	Cold-inducible RNA binding protein inhibits HO-induced apoptosis in rat cortical neurons.
significantly	19	Cold-inducible RNA-binding protein (Cirp) interacts with Dyrk1b/Mirk and promotes proliferation of immature male germ cells in mice.
significantly	19	Adaptation of Chinese hamster ovary cells to low culture temperature: cell growth and recombinant protein production.
increase	19	Mild hypothermia facilitates the expression of cold-inducible RNA-binding protein and heat shock protein 70.1 in mouse brain.
increase	19	Overexpression of cold-inducible RNA-binding protein increases interferon-gamma production in Chinese-hamster ovary cells.
increase	19	Solea senegalensis genes responding to lipopolysaccharide and copper sulphate challenges: large-scale identification by suppression subtractive hybridization and absolute quantification of transcriptional profiles by real-time RT-PCR.
increase	19	Cold-inducible RNA-binding protein is an important mediator of alcohol-induced brain inflammation.
increase	19	Involvement of Cold Inducible RNA-Binding Protein in Severe Hypoxia-Induced Growth Arrest of Neural Stem Cells In Vitro.
increase	19	Cold-inducible RNA-binding protein bypasses replicative senescence in primary cells through extracellular signal-regulated kinase 1 and 2 activation.
increase	19	Acute heat stress induces differential gene expressions in the testes of a broiler-type strain of Taiwan country chickens.
increase	19	Impact of a mild scrotal heat stress on DNA integrity in murine spermatozoa.
increase	19	Tumor necrosis factor and transforming growth factor  regulate clock genes by controlling the expression of the cold inducible RNA-binding protein (CIRBP).
increase	19	Oxygen-regulated expression of the RNA-binding proteins RBM3 and CIRP by a HIF-1-independent mechanism.
increase	19	Down-regulating cold shock protein genes impairs cancer cell survival and enhances chemosensitivity.
increase	19	Adaptation of Chinese hamster ovary cells to low culture temperature: cell growth and recombinant protein production.
found	19	Mild hypothermia facilitates the expression of cold-inducible RNA-binding protein and heat shock protein 70.1 in mouse brain.
found	19	A new generation of proto-oncogenes: cold-inducible RNA binding proteins.
found	19	Cold-inducible RNA-binding protein (CIRP) regulates target mRNA stabilization in the mouse testis.
found	19	Cold-inducible RNA-binding protein, CIRP, inhibits DNA damage-induced apoptosis by regulating p53.
found	19	Cloning and characterization of human CIRP (cold-inducible RNA-binding protein) cDNA and chromosomal assignment of the gene.
found	19	Cold-induced RNA-binding proteins regulate circadian gene expression by controlling alternative polyadenylation.
found	19	Acute heat stress induces differential gene expressions in the testes of a broiler-type strain of Taiwan country chickens.
found	19	Cold stress protein RBM3 responds to temperature change in an ultra-sensitive manner in young neurons.
found	19	Analysis of gene expression profiles reveals the regulatory network of cold-inducible RNA-binding protein mediating the growth of BHK-21 cells.
found	19	Screening and identification of differentially expressed genes from chickens infected with Newcastle disease virus by suppression subtractive hybridization.
found	19	Methylation of Xenopus CIRP2 regulates its arginine- and glycine-rich region-mediated nucleocytoplasmic distribution.
found	19	Tumor necrosis factor and transforming growth factor  regulate clock genes by controlling the expression of the cold inducible RNA-binding protein (CIRBP).
found	19	Downregulation of cold-inducible RNA-binding protein activates mitogen-activated protein kinases and impairs spermatogenic function in mouse testes.
found	19	Oxygen-regulated expression of the RNA-binding proteins RBM3 and CIRP by a HIF-1-independent mechanism.
found	19	A glycine-rich RNA-binding protein mediating cold-inducible suppression of mammalian cell growth.
found	19	Down-regulating cold shock protein genes impairs cancer cell survival and enhances chemosensitivity.
found	19	Down-regulation of cold-inducible RNA-binding protein does not improve hypothermic growth of Chinese hamster ovary cells producing erythropoietin.
involved	19	Ketogenic diet and fasting induce the expression of cold-inducible RNA-binding protein with time-dependent hypothermia in the mouse liver.
involved	19	Effect of moderate hypothermia on gene expression by THP-1 cells: a DNA microarray study.
involved	19	Differential gene expressions in testes of L2 strain Taiwan country chicken in response to acute heat stress.
involved	19	Cancer inhibition through circadian reprogramming of tumor transcriptome with meal timing.
involved	19	Solea senegalensis genes responding to lipopolysaccharide and copper sulphate challenges: large-scale identification by suppression subtractive hybridization and absolute quantification of transcriptional profiles by real-time RT-PCR.
involved	19	Cloning and characterization of human CIRP (cold-inducible RNA-binding protein) cDNA and chromosomal assignment of the gene.
involved	19	Acute heat stress induces differential gene expressions in the testes of a broiler-type strain of Taiwan country chickens.
involved	19	Impact of Thermal Stress on Kidney-Specific Gene Expression in Farmed Regional and Imported Rainbow Trout.
involved	19	Analysis of gene expression profiles reveals the regulatory network of cold-inducible RNA-binding protein mediating the growth of BHK-21 cells.
involved	19	Screening and identification of differentially expressed genes from chickens infected with Newcastle disease virus by suppression subtractive hybridization.
involved	19	Subtractive screen of potential limb regeneration related genes from Pachytriton brevipes.
involved	19	Expression of cold-inducible RNA-binding protein in the normal endometrium, endometrial hyperplasia, and endometrial carcinoma.
involved	19	A Novel Candidate Gene for Temperature-Dependent Sex Determination in the Common Snapping Turtle.
involved	19	Acute phase gene expression in mice exposed to the marine neurotoxin domoic acid.
binding	19	Effect of moderate hypothermia on gene expression by THP-1 cells: a DNA microarray study.
binding	19	HLA-DR expression, cytokines and bioactive lipids in sepsis.
binding	19	Effects of Mild Chronic Intermittent Cold Exposure on Rat Organs.
binding	19	Potential contributions of heat shock proteins to temperature-dependent sex determination in the American alligator.
binding	19	Cold-inducible RNA-binding protein (CIRP) regulates target mRNA stabilization in the mouse testis.
binding	19	Cold-induced RNA-binding proteins regulate circadian gene expression by controlling alternative polyadenylation.
binding	19	Cold stress protein RBM3 responds to temperature change in an ultra-sensitive manner in young neurons.
binding	19	Cold-inducible RNA-binding protein (Cirp) interacts with Dyrk1b/Mirk and promotes proliferation of immature male germ cells in mice.
binding	19	A new generation of proto-oncogenes: cold-inducible RNA binding proteins.
binding	19	Moderate low temperature preserves the stemness of neural stem cells and suppresses apoptosis of the cells via activation of the cold-inducible RNA binding protein.
binding	19	NF-B-dependent role for cold-inducible RNA binding protein in regulating interleukin 1.
binding	19	Impact of a mild scrotal heat stress on DNA integrity in murine spermatozoa.
binding	19	Cold-inducible RNA binding protein (CIRP) expression is modulated by alternative mRNAs.
binding	19	Down-regulating cold shock protein genes impairs cancer cell survival and enhances chemosensitivity.
identified	19	Mild hypothermia facilitates the expression of cold-inducible RNA-binding protein and heat shock protein 70.1 in mouse brain.
identified	19	Decreased expression of cold-inducible RNA-binding protein (CIRP) in male germ cells at elevated temperature.
identified	19	A new generation of proto-oncogenes: cold-inducible RNA binding proteins.
identified	19	Cold shock response in mammalian cells.
identified	19	Solea senegalensis genes responding to lipopolysaccharide and copper sulphate challenges: large-scale identification by suppression subtractive hybridization and absolute quantification of transcriptional profiles by real-time RT-PCR.
identified	19	Blocking cold-inducible RNA-binding protein protects liver from ischemia-reperfusion injury.
identified	19	Cold-induced RNA-binding proteins regulate circadian gene expression by controlling alternative polyadenylation.
identified	19	Cold-inducible RNA-binding protein bypasses replicative senescence in primary cells through extracellular signal-regulated kinase 1 and 2 activation.
identified	19	Analysis of gene expression profiles reveals the regulatory network of cold-inducible RNA-binding protein mediating the growth of BHK-21 cells.
identified	19	Screening and identification of differentially expressed genes from chickens infected with Newcastle disease virus by suppression subtractive hybridization.
identified	19	Methylation of Xenopus CIRP2 regulates its arginine- and glycine-rich region-mediated nucleocytoplasmic distribution.
identified	19	Cold-inducible RNA-binding protein (Cirp) interacts with Dyrk1b/Mirk and promotes proliferation of immature male germ cells in mice.
identified	19	A Novel Candidate Gene for Temperature-Dependent Sex Determination in the Common Snapping Turtle.
identified	19	Breakpoint determination of 15 large deletions in Peutz-Jeghers subjects.
identified	19	Cold-inducible RNA binding protein (CIRP) expression is modulated by alternative mRNAs.
group	18	Effects of Mild Chronic Intermittent Cold Exposure on Rat Organs.
group	18	Blocking cold-inducible RNA-binding protein protects liver from ischemia-reperfusion injury.
group	18	Acute heat stress induces differential gene expressions in the testes of a broiler-type strain of Taiwan country chickens.
group	18	The protective role of antifreeze protein 3 on the structure and function of mature mouse oocytes in vitrification.
treatment	18	Mild hypothermia facilitates the expression of cold-inducible RNA-binding protein and heat shock protein 70.1 in mouse brain.
treatment	18	Decreased expression of cold-inducible RNA-binding protein (CIRP) in male germ cells at elevated temperature.
treatment	18	Cold-inducible RNA-binding protein promotes the development of liver cancer.
treatment	18	Cold-inducible RNA-binding protein, CIRP, inhibits DNA damage-induced apoptosis by regulating p53.
treatment	18	Blocking cold-inducible RNA-binding protein protects liver from ischemia-reperfusion injury.
treatment	18	Cold-inducible RNA-binding protein bypasses replicative senescence in primary cells through extracellular signal-regulated kinase 1 and 2 activation.
treatment	18	Impact of a mild scrotal heat stress on DNA integrity in murine spermatozoa.
treatment	18	Cold-inducible RNA-binding protein (Cirp) interacts with Dyrk1b/Mirk and promotes proliferation of immature male germ cells in mice.
treatment	18	Downregulation of cold-inducible RNA-binding protein activates mitogen-activated protein kinases and impairs spermatogenic function in mouse testes.
treatment	18	Cancer cell-selective killing polymer/copper combination.
treatment	18	Cold shock response in mammalian cells.
treatment	18	Down-regulating cold shock protein genes impairs cancer cell survival and enhances chemosensitivity.
however	17	Mild hypothermia facilitates the expression of cold-inducible RNA-binding protein and heat shock protein 70.1 in mouse brain.
however	17	Overexpression of cold-inducible RNA-binding protein increases interferon-gamma production in Chinese-hamster ovary cells.
however	17	Effects of Mild Chronic Intermittent Cold Exposure on Rat Organs.
however	17	Differential gene expressions in testes of L2 strain Taiwan country chicken in response to acute heat stress.
however	17	The protective role of antifreeze protein 3 on the structure and function of mature mouse oocytes in vitrification.
however	17	Cold-inducible RNA-binding protein is an important mediator of alcohol-induced brain inflammation.
however	17	Involvement of Cold Inducible RNA-Binding Protein in Severe Hypoxia-Induced Growth Arrest of Neural Stem Cells In Vitro.
however	17	A new generation of proto-oncogenes: cold-inducible RNA binding proteins.
however	17	Cold stress protein RBM3 responds to temperature change in an ultra-sensitive manner in young neurons.
however	17	Analysis of gene expression profiles reveals the regulatory network of cold-inducible RNA-binding protein mediating the growth of BHK-21 cells.
however	17	Identification of a novel enhancer that binds Sp1 and contributes to induction of cold-inducible RNA-binding protein (cirp) expression in mammalian cells.
however	17	Effects of mild cold shock (25C) followed by warming up at 37C on the cellular stress response.
however	17	Oxygen-regulated expression of the RNA-binding proteins RBM3 and CIRP by a HIF-1-independent mechanism.
however	17	Cancer cell-selective killing polymer/copper combination.
however	17	The cold-inducible RNA-binding protein migrates from the nucleus to cytoplasmic stress granules by a methylation-dependent mechanism and acts as a translational repressor.
however	17	Adaptation of Chinese hamster ovary cells to low culture temperature: cell growth and recombinant protein production.
testes	17	Decreased expression of cold-inducible RNA-binding protein (CIRP) in male germ cells at elevated temperature.
testes	17	The protective effect of Cold-inducible RNA-binding protein (CIRP) on testicular torsion/detorsion: an experimental study in mice.
testes	17	Acute heat stress induces differential gene expressions in the testes of a broiler-type strain of Taiwan country chickens.
testes	17	Differential gene expressions in testes of L2 strain Taiwan country chicken in response to acute heat stress.
testes	17	Downregulation of cold-inducible RNA-binding protein activates mitogen-activated protein kinases and impairs spermatogenic function in mouse testes.
testes	17	A Novel Candidate Gene for Temperature-Dependent Sex Determination in the Common Snapping Turtle.
liver	17	Ketogenic diet and fasting induce the expression of cold-inducible RNA-binding protein with time-dependent hypothermia in the mouse liver.
liver	17	Cancer inhibition through circadian reprogramming of tumor transcriptome with meal timing.
liver	17	Solea senegalensis genes responding to lipopolysaccharide and copper sulphate challenges: large-scale identification by suppression subtractive hybridization and absolute quantification of transcriptional profiles by real-time RT-PCR.
liver	17	Blocking cold-inducible RNA-binding protein protects liver from ischemia-reperfusion injury.
liver	17	Diurnal change of the cold-inducible RNA-binding protein (Cirp) expression in mouse brain.
liver	17	Cold-inducible RNA-binding protein (CIRP) triggers inflammatory responses in hemorrhagic shock and sepsis.
liver	17	Cold-inducible RNA-binding protein promotes the development of liver cancer.
liver	17	Hypothermia protects against fulminant hepatitis in mice by reducing reactive oxygen species production.
mechanism	17	Identification of a novel enhancer that binds Sp1 and contributes to induction of cold-inducible RNA-binding protein (cirp) expression in mammalian cells.
mechanism	17	Subtractive screen of potential limb regeneration related genes from Pachytriton brevipes.
mechanism	17	Cold-inducible RNA-binding protein, CIRP, inhibits DNA damage-induced apoptosis by regulating p53.
mechanism	17	Cold-inducible RNA-binding protein is an important mediator of alcohol-induced brain inflammation.
mechanism	17	Effects of moderate and deep hypothermia on RNA-binding proteins RBM3 and CIRP expressions in murine hippocampal brain slices.
mechanism	17	Cold-inducible RNA-binding protein bypasses replicative senescence in primary cells through extracellular signal-regulated kinase 1 and 2 activation.
mechanism	17	Cold-induced RNA-binding proteins regulate circadian gene expression by controlling alternative polyadenylation.
mechanism	17	Cold stress protein RBM3 responds to temperature change in an ultra-sensitive manner in young neurons.
mechanism	17	Analysis of gene expression profiles reveals the regulatory network of cold-inducible RNA-binding protein mediating the growth of BHK-21 cells.
mechanism	17	Screening and identification of differentially expressed genes from chickens infected with Newcastle disease virus by suppression subtractive hybridization.
mechanism	17	Stress response protein cirp links inflammation and tumorigenesis in colitis-associated cancer.
mechanism	17	Cold-inducible RNA-binding protein (CIRP) regulates target mRNA stabilization in the mouse testis.
mechanism	17	Tumor necrosis factor and transforming growth factor  regulate clock genes by controlling the expression of the cold inducible RNA-binding protein (CIRBP).
mechanism	17	Downregulation of cold-inducible RNA-binding protein activates mitogen-activated protein kinases and impairs spermatogenic function in mouse testes.
mechanism	17	Oxygen-regulated expression of the RNA-binding proteins RBM3 and CIRP by a HIF-1-independent mechanism.
mechanism	17	Breakpoint determination of 15 large deletions in Peutz-Jeghers subjects.
mammalian	16	Overexpression of cold-inducible RNA-binding protein increases interferon-gamma production in Chinese-hamster ovary cells.
mammalian	16	Identification of a novel enhancer that binds Sp1 and contributes to induction of cold-inducible RNA-binding protein (cirp) expression in mammalian cells.
mammalian	16	Effects of moderate and deep hypothermia on RNA-binding proteins RBM3 and CIRP expressions in murine hippocampal brain slices.
mammalian	16	Cold shock response in mammalian cells.
mammalian	16	Analysis of gene expression profiles reveals the regulatory network of cold-inducible RNA-binding protein mediating the growth of BHK-21 cells.
mammalian	16	Methylation of Xenopus CIRP2 regulates its arginine- and glycine-rich region-mediated nucleocytoplasmic distribution.
mammalian	16	A glycine-rich RNA-binding protein mediating cold-inducible suppression of mammalian cell growth.
mammalian	16	Cold-inducible RNA binding protein (CIRP) expression is modulated by alternative mRNAs.
mammalian	16	Cold-inducible RNA-binding protein modulates circadian gene expression posttranscriptionally.
hypoxia	16	The cold-inducible RNA-binding protein migrates from the nucleus to cytoplasmic stress granules by a methylation-dependent mechanism and acts as a translational repressor.
hypoxia	16	Oxygen-regulated expression of the RNA-binding proteins RBM3 and CIRP by a HIF-1-independent mechanism.
hypoxia	16	A new generation of proto-oncogenes: cold-inducible RNA binding proteins.
hypoxia	16	Involvement of Cold Inducible RNA-Binding Protein in Severe Hypoxia-Induced Growth Arrest of Neural Stem Cells In Vitro.
hypoxia	16	Cold-inducible RNA binding protein (CIRP) expression is modulated by alternative mRNAs.
low	16	Overexpression of cold-inducible RNA-binding protein increases interferon-gamma production in Chinese-hamster ovary cells.
low	16	Down-regulation of cold-inducible RNA-binding protein does not improve hypothermic growth of Chinese hamster ovary cells producing erythropoietin.
low	16	Cold-induced RNA-binding proteins regulate circadian gene expression by controlling alternative polyadenylation.
low	16	Moderate low temperature preserves the stemness of neural stem cells and suppresses apoptosis of the cells via activation of the cold-inducible RNA binding protein.
low	16	Oxygen-regulated expression of the RNA-binding proteins RBM3 and CIRP by a HIF-1-independent mechanism.
low	16	Cirp protects against tumor necrosis factor-alpha-induced apoptosis via activation of extracellular signal-regulated kinase.
low	16	A glycine-rich RNA-binding protein mediating cold-inducible suppression of mammalian cell growth.
low	16	Adaptation of Chinese hamster ovary cells to low culture temperature: cell growth and recombinant protein production.
clock	16	Ketogenic diet and fasting induce the expression of cold-inducible RNA-binding protein with time-dependent hypothermia in the mouse liver.
clock	16	Cancer inhibition through circadian reprogramming of tumor transcriptome with meal timing.
clock	16	Cold-inducible RNA-binding protein modulates circadian gene expression posttranscriptionally.
clock	16	Cold-induced RNA-binding proteins regulate circadian gene expression by controlling alternative polyadenylation.
clock	16	Tumor necrosis factor and transforming growth factor  regulate clock genes by controlling the expression of the cold inducible RNA-binding protein (CIRBP).
two	16	Effects of Mild Chronic Intermittent Cold Exposure on Rat Organs.
two	16	A new generation of proto-oncogenes: cold-inducible RNA binding proteins.
two	16	Down-regulation of cold-inducible RNA-binding protein does not improve hypothermic growth of Chinese hamster ovary cells producing erythropoietin.
two	16	Solea senegalensis genes responding to lipopolysaccharide and copper sulphate challenges: large-scale identification by suppression subtractive hybridization and absolute quantification of transcriptional profiles by real-time RT-PCR.
two	16	The protective role of antifreeze protein 3 on the structure and function of mature mouse oocytes in vitrification.
two	16	Cold-induced RNA-binding proteins regulate circadian gene expression by controlling alternative polyadenylation.
two	16	Protein overexpression of CIRP and TLR4 in oral squamous cell carcinoma: an immunohistochemical and clinical correlation analysis.
two	16	Oxygen-regulated expression of the RNA-binding proteins RBM3 and CIRP by a HIF-1-independent mechanism.
two	16	Cold-inducible RNA binding protein (CIRP) expression is modulated by alternative mRNAs.
molecular	16	Ketogenic diet and fasting induce the expression of cold-inducible RNA-binding protein with time-dependent hypothermia in the mouse liver.
molecular	16	Mild hypothermia facilitates the expression of cold-inducible RNA-binding protein and heat shock protein 70.1 in mouse brain.
molecular	16	Identification of a novel enhancer that binds Sp1 and contributes to induction of cold-inducible RNA-binding protein (cirp) expression in mammalian cells.
molecular	16	Cold-inducible RNA-binding protein is an important mediator of alcohol-induced brain inflammation.
molecular	16	Cirp protects against tumor necrosis factor-alpha-induced apoptosis via activation of extracellular signal-regulated kinase.
molecular	16	Analysis of gene expression profiles reveals the regulatory network of cold-inducible RNA-binding protein mediating the growth of BHK-21 cells.
molecular	16	Decreased expression of cold-inducible RNA-binding protein (CIRP) in male germ cells at elevated temperature.
molecular	16	Screening and identification of differentially expressed genes from chickens infected with Newcastle disease virus by suppression subtractive hybridization.
molecular	16	Cold-inducible RNA-binding protein (CIRP) triggers inflammatory responses in hemorrhagic shock and sepsis.
molecular	16	Breakpoint determination of 15 large deletions in Peutz-Jeghers subjects.
molecular	16	A glycine-rich RNA-binding protein mediating cold-inducible suppression of mammalian cell growth.
molecular	16	Cold shock response in mammalian cells.
proliferation	16	Effect of moderate hypothermia on gene expression by THP-1 cells: a DNA microarray study.
proliferation	16	A new generation of proto-oncogenes: cold-inducible RNA binding proteins.
proliferation	16	Cloning and characterization of human CIRP (cold-inducible RNA-binding protein) cDNA and chromosomal assignment of the gene.
proliferation	16	Involvement of Cold Inducible RNA-Binding Protein in Severe Hypoxia-Induced Growth Arrest of Neural Stem Cells In Vitro.
proliferation	16	Cold-inducible RNA-binding protein bypasses replicative senescence in primary cells through extracellular signal-regulated kinase 1 and 2 activation.
proliferation	16	Analysis of gene expression profiles reveals the regulatory network of cold-inducible RNA-binding protein mediating the growth of BHK-21 cells.
proliferation	16	Effects of mild cold shock (25C) followed by warming up at 37C on the cellular stress response.
proliferation	16	Cold-inducible RNA-binding protein (Cirp) interacts with Dyrk1b/Mirk and promotes proliferation of immature male germ cells in mice.
proliferation	16	Cold shock response in mammalian cells.
culture	16	Overexpression of cold-inducible RNA-binding protein increases interferon-gamma production in Chinese-hamster ovary cells.
culture	16	Decreased expression of cold-inducible RNA-binding protein (CIRP) in male germ cells at elevated temperature.
culture	16	Down-regulation of cold-inducible RNA-binding protein does not improve hypothermic growth of Chinese hamster ovary cells producing erythropoietin.
culture	16	Effects of mild cold shock (25C) followed by warming up at 37C on the cellular stress response.
culture	16	Cirp protects against tumor necrosis factor-alpha-induced apoptosis via activation of extracellular signal-regulated kinase.
culture	16	A glycine-rich RNA-binding protein mediating cold-inducible suppression of mammalian cell growth.
culture	16	Effects of ischemia and H2O2 on the cold stress protein CIRP expression in rat neuronal cells.
culture	16	Adaptation of Chinese hamster ovary cells to low culture temperature: cell growth and recombinant protein production.
compared	16	Overexpression of cold-inducible RNA-binding protein increases interferon-gamma production in Chinese-hamster ovary cells.
compared	16	Effects of Mild Chronic Intermittent Cold Exposure on Rat Organs.
compared	16	Acute phase gene expression in mice exposed to the marine neurotoxin domoic acid.
compared	16	Cancer inhibition through circadian reprogramming of tumor transcriptome with meal timing.
compared	16	Solea senegalensis genes responding to lipopolysaccharide and copper sulphate challenges: large-scale identification by suppression subtractive hybridization and absolute quantification of transcriptional profiles by real-time RT-PCR.
compared	16	The protective role of antifreeze protein 3 on the structure and function of mature mouse oocytes in vitrification.
compared	16	Effects of moderate and deep hypothermia on RNA-binding proteins RBM3 and CIRP expressions in murine hippocampal brain slices.
compared	16	Impact of Thermal Stress on Kidney-Specific Gene Expression in Farmed Regional and Imported Rainbow Trout.
